Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,Commodity,season
297,36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,rabi
298,40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,rabi
299,49.0,69.0,82.0,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,rabi
300,3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,kharif
301,40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,kharif
302,33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,summer
303,27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,kharif
304,10.0,79.0,18.0,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,kharif
305,30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,kharif
306,40.0,70.0,20.0,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,kharif
307,38.0,55.0,19.0,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas,kharif
308,35.0,58.0,20.0,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,summer
309,38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,kharif
310,33.0,58.0,24.0,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,kharif
311,16.0,56.0,17.0,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas,kharif
312,31.0,72.0,17.0,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas,summer
313,16.0,80.0,20.0,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas,kharif
314,27.0,72.0,17.0,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,kharif
315,40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,summer
316,18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,kharif
317,3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,kharif
318,26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas,kharif
319,16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,kharif
320,24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,kharif
321,9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,kharif
322,16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,kharif
323,28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,kharif
324,16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas,kharif
325,24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,kharif
326,38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,kharif
327,9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,kharif
328,34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,kharif
329,1.0,76.0,19.0,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas,kharif
330,6.0,69.0,19.0,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas,summer
331,26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,kharif
332,27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,kharif
333,27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas,kharif
334,36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,kharif
335,17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,kharif
336,26.0,72.0,22.0,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,summer
337,17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,kharif
338,14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,rabi
339,39.0,60.0,15.0,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas,kharif
340,6.0,66.0,15.0,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas,kharif
341,8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,kharif
342,2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,kharif
343,1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,kharif
344,16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,kharif
345,23.0,75.0,25.0,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas,summer
346,32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,kharif
347,28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,kharif
348,5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,kharif
349,36.0,67.0,25.0,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,kharif
350,1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,kharif
351,24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,kharif
352,17.0,67.0,18.0,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas,kharif
353,5.0,55.0,18.0,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,kharif
354,5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,kharif
355,37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,kharif
356,13.0,73.0,20.0,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas,kharif
357,6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,kharif
358,16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,summer
359,25.0,64.0,20.0,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,kharif
360,34.0,75.0,24.0,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas,kharif
361,20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,kharif
362,35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,kharif
363,14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,kharif
364,36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,summer
365,7.0,77.0,18.0,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas,kharif
366,29.0,78.0,25.0,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas,kharif
367,30.0,60.0,21.0,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas,kharif
368,20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,kharif
369,19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas,kharif
370,3.0,60.0,19.0,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,summer
371,5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,kharif
372,5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,kharif
373,37.0,73.0,21.0,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas,kharif
374,9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,kharif
375,20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,kharif
376,31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,kharif
377,0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,summer
378,21.0,74.0,15.0,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,kharif
379,13.0,67.0,18.0,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,kharif
380,27.0,74.0,20.0,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,summer
381,29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,kharif
382,5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,kharif
383,39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,kharif
384,22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,kharif
385,18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,kharif
386,39.0,77.0,21.0,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,kharif
387,13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,kharif
388,27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,kharif
389,26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,kharif
390,23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,kharif
391,4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,kharif
392,20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,kharif
393,7.0,74.0,17.0,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas,summer
394,17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,kharif
395,35.0,71.0,17.0,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,kharif
396,11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,kharif
397,20.0,60.0,22.0,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas,kharif
398,10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas,kharif
399,33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,kharif
400,3.0,49.0,18.0,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,summer
401,22.0,59.0,23.0,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans,summer
402,36.0,58.0,25.0,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans,summer
403,4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans,summer
404,29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,summer
405,32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,summer
406,14.0,55.0,15.0,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans,summer
407,5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans,summer
408,25.0,57.0,24.0,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans,summer
409,11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans,summer
410,40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans,summer
411,38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans,summer
412,27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans,summer
413,24.0,38.0,22.0,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans,summer
414,23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans,summer
415,29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans,summer
416,31.0,35.0,23.0,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans,summer
417,0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans,summer
418,7.0,45.0,22.0,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans,summer
419,17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,summer
420,11.0,44.0,17.0,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,summer
421,22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,summer
422,9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans,summer
423,28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans,summer
424,26.0,50.0,19.0,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans,summer
425,36.0,56.0,20.0,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,summer
426,8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,summer
427,24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans,summer
428,22.0,43.0,24.0,25.42517036,53.22082660000001,4.52363558,46.19374559,mothbeans,summer
429,36.0,43.0,24.0,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans,summer
430,22.0,44.0,24.0,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,summer
431,17.0,43.0,22.0,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,summer
432,8.0,45.0,15.0,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans,summer
433,7.0,56.0,23.0,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,summer
434,36.0,57.0,16.0,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans,summer
435,11.0,45.0,19.0,28.70012137,44.359648,3.828031463,44.11622138,mothbeans,summer
436,6.0,36.0,22.0,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans,summer
437,17.0,57.0,20.0,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans,summer
438,4.0,47.0,20.0,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,summer
439,9.0,49.0,16.0,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,summer
440,25.0,51.0,24.0,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans,summer
441,36.0,44.0,21.0,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,summer
442,21.0,38.0,20.0,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,summer
443,37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,summer
444,32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,summer
445,29.0,44.0,20.0,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans,summer
446,25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans,summer
447,10.0,44.0,24.0,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,summer
448,23.0,35.0,18.0,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,summer
449,9.0,60.0,23.0,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,summer
450,3.0,58.0,21.0,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans,summer
451,22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,summer
452,12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,summer
453,39.0,36.0,22.0,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans,summer
454,32.0,41.0,16.0,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,summer
455,30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,summer
456,19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,summer
457,4.0,46.0,15.0,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans,summer
458,21.0,39.0,20.0,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,summer
459,35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans,summer
460,22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans,summer
461,35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,summer
462,17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,summer
463,28.0,57.0,17.0,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans,summer
464,22.0,36.0,16.0,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans,summer
465,11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans,summer
466,38.0,38.0,18.0,26.31051759,61.18749126,6.294130312999999,35.73403813,mothbeans,summer
467,23.0,37.0,24.0,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans,summer
468,25.0,35.0,20.0,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans,summer
469,40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,summer
470,23.0,58.0,19.0,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans,summer
471,2.0,56.0,23.0,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans,summer
472,3.0,56.0,17.0,28.19912143,53.50567601,8.709291687999999,52.13580529,mothbeans,summer
473,26.0,51.0,25.0,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans,summer
474,39.0,42.0,20.0,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans,summer
475,27.0,59.0,20.0,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,summer
476,24.0,45.0,19.0,26.85851927,48.8246387,5.9523849570000005,34.7426459,mothbeans,summer
477,7.0,40.0,17.0,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans,summer
478,15.0,45.0,23.0,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans,summer
479,26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,summer
480,20.0,45.0,16.0,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans,summer
481,34.0,54.0,24.0,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans,summer
482,19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans,summer
483,29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans,summer
484,20.0,50.0,22.0,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans,summer
485,11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans,summer
486,15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans,summer
487,35.0,55.0,22.0,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans,summer
488,9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans,summer
489,40.0,45.0,18.0,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans,summer
490,35.0,38.0,19.0,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans,summer
491,14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans,summer
492,40.0,55.0,18.0,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans,summer
493,18.0,36.0,23.0,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans,summer
494,35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,summer
495,4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans,summer
496,22.0,51.0,16.0,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans,summer
497,33.0,47.0,17.0,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans,summer
498,2.0,51.0,17.0,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans,summer
499,16.0,51.0,21.0,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans,summer
500,19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,summer
501,8.0,54.0,20.0,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,summer
502,36.0,55.0,20.0,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,summer
503,10.0,56.0,16.0,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean,summer
504,22.0,56.0,17.0,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,summer
505,9.0,57.0,24.0,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean,summer
506,34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,summer
507,31.0,51.0,25.0,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean,summer
508,0.0,49.0,18.0,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,summer
509,21.0,39.0,20.0,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean,summer
510,28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,mungbean,summer
511,17.0,52.0,17.0,27.88352946,86.45147631,6.364967184,44.64407105,mungbean,summer
512,24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,mungbean,summer
513,28.0,46.0,16.0,29.008124,84.96089355,6.664187809,45.91011391,mungbean,summer
514,21.0,38.0,21.0,29.75538903,86.45193297,6.637677489,37.54602719,mungbean,summer
515,34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean,summer
516,19.0,53.0,22.0,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean,summer
517,31.0,58.0,15.0,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,summer
518,19.0,35.0,24.0,27.11030369,83.64274107,6.883308033,49.11964582,mungbean,summer
519,24.0,53.0,17.0,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,summer
520,13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean,summer
521,31.0,53.0,16.0,28.7420098,85.81675947,6.452006451,48.54598575,mungbean,summer
522,28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean,summer
523,31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean,summer
524,33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean,summer
525,34.0,45.0,21.0,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean,summer
526,13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,summer
527,33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,mungbean,summer
528,32.0,57.0,22.0,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean,summer
529,23.0,59.0,25.0,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean,summer
530,35.0,41.0,18.0,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean,summer
531,6.0,48.0,24.0,28.6362812,84.61431076,6.790736339,48.48319335,mungbean,summer
532,29.0,36.0,25.0,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean,summer
533,4.0,36.0,22.0,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean,summer
534,10.0,59.0,22.0,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean,summer
