,year,state_name,Commodity,crop_type,cul_cost_c2,derived_yield,mat_lab_input_seed,mat_lab_input_fertilizer,mat_lab_input_manure,seed_rate_per_unit,fert_rate_per_unit,manure_rate_per_unit,total_human_hours,total_labor_cost,total_operational_cost,total_fixed_cost,Unnamed: 0
180,2018,Bihar,maize,Cereals,52514.11,39.77,20.43,135.9,1.37,135.13,29.91,99.99,507.84,21547.48,21705.18,17480.76,30.0
181,2018,Chhattisgarh,maize,Cereals,54504.08,16.79,20.0,35.1,0.0,175.0,15.22,0.0,731.46,40941.72,40996.82,8665.68,31.0
182,2018,Gujarat,maize,Cereals,48071.75,19.33,28.18,178.65,28.49,89.67,24.55,60.15,668.21,26662.61,26897.930000000004,9913.32,32.0
183,2018,Himachal Pradesh,maize,Cereals,44242.26,20.19,27.18,65.39,48.78,70.6,19.58,80.11,313.47,23697.17,23838.52,12710.32,33.0
184,2018,Jharkhand,maize,Cereals,60746.04,27.0,23.3,118.86,15.58,269.25,31.92,150.0,516.0,27210.93,27368.67,15284.520000000002,34.0
185,2018,Karnataka,maize,Cereals,44005.22,30.74,16.3,177.25,3.31,160.97,28.14,139.04,365.07,20971.16,21168.02,13228.79,35.0
186,2018,Madhya Pradesh,maize,Cereals,45493.44,30.49,20.44,89.1,6.39,195.85,20.38,166.22,421.25,24482.08,24598.01,11709.39,36.0
187,2018,Maharashtra,maize,Cereals,72300.54,48.69,17.54,259.43,5.81,249.16,33.44,200.0,479.75,34070.51,34353.29,21217.71,37.0
188,2018,Odisha,maize,Cereals,49383.2,27.91,19.57,129.0,12.49,190.47,30.92,123.91,680.98,26901.17,27062.23,12025.0,38.0
189,2018,Punjab,maize,Cereals,71433.28,36.64,21.12,170.82,12.83,324.89,26.71,15.56,367.62,28645.35,28850.12,26793.18,39.0
190,2018,Rajasthan,maize,Cereals,54188.9,22.93,27.83,79.33,20.79,72.83,23.3,169.63,553.9200000000001,34114.340000000004,34242.29000000001,11909.02,40.0
191,2018,Tamil Nadu,maize,Cereals,94524.53,40.2,21.81,182.95,29.06,272.8,28.67,151.38,807.75,50892.84,51126.65999999999,21536.82,41.0
192,2018,Telangana,maize,Cereals,80790.71,43.72,21.22,258.74,0.0,253.31,28.82,0.0,329.6,34746.3,35026.26,29183.5,42.0
193,2018,Uttar Pradesh,maize,Cereals,50135.32,26.26,22.55,106.93,1.78,196.11,23.82,100.0,521.98,25354.54,25485.8,15377.490000000002,43.0
194,2018,Andhra Pradesh,mungbean,Pulses,27813.85,6.3,30.81,0.35,0.14,68.93,21.77,100.03,136.78,10615.55,10646.85,11512.99,44.0
195,2018,Bihar,mungbean,Pulses,27950.84,7.77,13.15,33.2,0.0,100.0,47.76,0.0,225.37,13177.29,13223.64,11524.38,45.0
196,2018,Gujarat,mungbean,Pulses,30641.03,3.47,13.03,21.15,0.0,126.61,28.31,0.0,527.78,21023.079999999994,21057.259999999995,5233.54,46.0
197,2018,Karnataka,mungbean,Pulses,29912.38,6.55,10.89,36.05,0.59,86.47,44.76,155.42,252.45,16355.09,16402.62,9357.07,47.0
198,2018,Madhya Pradesh,mungbean,Pulses,25044.5,5.95,20.86,42.96,4.34,92.22,39.31,131.16,274.29,13017.6,13085.759999999998,6349.259999999999,48.0
199,2018,Maharashtra,mungbean,Pulses,46951.21,5.23,15.57,55.68,9.62,104.88,36.49,217.79,507.61,29075.87,29156.74,9710.57,49.0
200,2018,Odisha,mungbean,Pulses,19536.73,3.27,25.38,3.92,0.12,52.47,58.4,99.99,270.31,11995.21,12024.63,5702.6900000000005,50.0
201,2018,Rajasthan,mungbean,Pulses,26311.34,4.41,14.92,24.13,1.89,101.77,32.61,127.94,248.65000000000003,17359.91,17400.85,5759.95,51.0
202,2018,Tamil Nadu,mungbean,Pulses,32161.28,5.88,21.63,20.9,2.59,96.74,41.17,150.73,192.75,15010.899999999998,15056.019999999997,11472.06,52.0
203,2018,Telangana,mungbean,Pulses,26859.19,2.91,14.83,28.03,0.0,89.89,19.63,0.0,251.81,18334.99,18377.85,4932.96,53.0
204,2018,Uttar Pradesh,mungbean,Pulses,25348.38,4.68,17.68,0.0,0.0,59.19,0.0,0.0,292.7,16825.64,16843.32,6018.049999999999,54.0
205,2018,West Bengal,mungbean,Pulses,21713.68,5.51,19.44,29.35,0.0,84.44,44.83,0.0,137.97,8773.7,8822.490000000002,9417.57,55.0
206,2018,Odisha,niger seed,Oilseeds,18745.25,2.81,11.27,0.0,0.7,57.25,0.0,109.99,307.88,12895.91,12907.88,4954.7,56.0
207,2018,Andhra Pradesh,rice,Cereals,90573.14,64.35,44.91,256.41,27.93,55.82,30.37,73.23,423.27,38299.11,38628.36000000001,33008.25,57.0
208,2018,Assam,rice,Cereals,50390.82,34.52,56.74,24.0,4.07,23.47,30.28,165.2,535.88,32497.31,32582.120000000003,14317.510000000002,58.0
209,2018,Bihar,rice,Cereals,51270.65,29.68,43.88,131.71,0.82,47.93,30.46,128.17,605.73,25454.86,25631.27,13654.0,59.0
210,2018,Chhattisgarh,rice,Cereals,57266.98,40.01,70.98,142.73,4.36,28.74,26.08,174.71,580.87,30044.94,30263.01,17127.41,60.0
211,2018,Gujarat,rice,Cereals,67352.34,42.58,21.18,195.87,20.17,202.36,29.15,92.96,899.8199999999999,31291.36,31528.58,17950.059999999998,61.0
212,2018,Haryana,rice,Cereals,84709.0,47.39,9.92,223.44,0.0,170.34,20.67,0.0,407.09,28643.81,28877.169999999995,38647.26,62.0
213,2018,Himachal Pradesh,rice,Cereals,49448.34,28.11,20.84,52.02,17.62,103.34,20.99,101.18,381.17,25950.44,26040.92,16878.59,63.0
214,2018,Jharkhand,rice,Cereals,53705.71,22.09,31.37,100.68,6.51,115.6,32.29,101.02,543.35,29938.42,30076.98,15408.06,64.0
215,2018,Karnataka,rice,Cereals,79856.02,49.74,74.59,328.19,0.05,38.37,29.8,281.77,669.89,38331.73,38734.56,23994.69,65.0
216,2018,Kerala,rice,Cereals,107099.81,48.33,102.91,149.95,12.45,35.12,34.46,268.7,534.87,62446.09,62711.4,28246.11,66.0
217,2018,Madhya Pradesh,rice,Cereals,50544.17,30.03,68.76,128.66,11.84,33.76,25.06,160.85,453.11,24585.19,24794.45,14304.14,67.0
218,2018,Maharashtra,rice,Cereals,101322.66,26.9,46.73,240.75,42.4,65.8,31.24,147.94,1245.09,60251.59,60581.47000000001,18128.53,68.0
219,2018,Odisha,rice,Cereals,63885.91,40.74,59.2,129.37,14.56,22.73,27.53,137.53,852.3799999999999,37576.51,37779.64,17597.84,69.0
220,2018,Punjab,rice,Cereals,84765.96,67.8,0.0,179.06,18.82,0.0,18.74,21.53,332.93999999999994,26881.18,27079.06,42375.54,70.0
221,2018,Tamil Nadu,rice,Cereals,80288.96,46.26,71.9,250.44,13.91,88.82,27.82,138.78,449.12,36454.84,36791.09000000001,20713.22,71.0
222,2018,Telangana,rice,Cereals,90521.31,55.5,48.29,291.06,4.11,54.05,28.33,104.65,375.15,38408.65,38752.11,34405.2,72.0
223,2018,Uttar Pradesh,rice,Cereals,59772.7,35.78,22.31,149.16,0.27,207.81,25.44,57.7,630.31,26766.950000000004,26938.69000000001,17800.05,73.0
224,2018,Uttarakhand,rice,Cereals,63930.19,36.91,29.7,113.59,0.0,91.79,22.62,0.0,613.85,37100.630000000005,37243.92,18371.11,74.0
225,2018,West Bengal,rice,Cereals,77606.84,44.08,56.71,166.0,11.34,41.17,31.69,95.69,920.15,45253.14,45487.19,19081.83,75.0
226,2018,Andhra Pradesh,blackgram,Pulses,37687.02,9.78,49.79,1.68,0.13,54.94,37.1,0.0,179.89,14887.79,14939.39,15974.18,76.0
227,2018,Chhattisgarh,blackgram,Pulses,36386.17,4.31,26.82,49.3,0.0,49.06,37.89,0.0,322.5,27167.78,27243.9,5334.27,77.0
228,2018,Gujarat,blackgram,Pulses,33661.11,4.78,14.31,42.09,2.22,114.14,26.37,169.33,464.2,21780.950000000004,21839.570000000007,6857.81,78.0
229,2018,Karnataka,blackgram,Pulses,26375.77,4.48,13.92,32.4,0.0,56.63,37.16,0.0,252.89,16161.48,16207.8,5517.56,79.0
230,2018,Madhya Pradesh,blackgram,Pulses,27105.9,7.32,26.34,47.47,3.81,64.01,39.95,178.3,205.61,13540.12,13617.74,7308.34,80.0
231,2018,Maharashtra,blackgram,Pulses,34789.28,5.19,15.69,49.15,1.99,142.46,37.64,160.0,376.55,22177.730000000003,22244.560000000005,6373.139999999999,81.0
232,2018,Odisha,blackgram,Pulses,20229.32,3.6,29.55,4.61,0.36,54.46,39.93,99.99,295.95,12337.48,12372.0,5816.31,82.0
233,2018,Rajasthan,blackgram,Pulses,28652.65,6.04,22.29,12.38,0.0,71.01,30.66,0.0,295.65,19061.04,19095.710000000003,5848.1,83.0
234,2018,Tamil Nadu,blackgram,Pulses,75075.32,8.51,19.08,28.31,20.49,122.58,39.48,161.61,746.23,49219.29,49287.17,16540.68,84.0
235,2018,Telangana,blackgram,Pulses,28722.54,3.0,12.35,55.82,0.0,120.94,18.0,0.0,287.89,20230.2,20298.369999999995,4903.389999999999,85.0
236,2018,Uttar Pradesh,blackgram,Pulses,25215.21,5.1,17.43,4.45,0.0,67.77,15.05,0.0,293.61,15475.88,15497.760000000002,7597.37,86.0
237,2018,Himachal Pradesh,barley,Cereals,56019.75,13.35,110.75,4.19,51.88,16.21,15.76,80.92,267.98,36975.2,37142.02,12127.72,87.0
238,2018,Madhya Pradesh,barley,Cereals,44989.31,27.22,119.77,112.05,0.0,30.0,31.21,0.0,305.83000000000004,21839.72,22071.54,11892.93,88.0
239,2018,Rajasthan,barley,Cereals,64315.46,35.14,137.15,97.8,12.39,23.65,29.36,99.96,434.62,32029.88,32277.22,18019.53,89.0
240,2018,Uttar Pradesh,barley,Cereals,58073.2,38.19,125.64,134.32,0.0,26.8,31.82,0.0,391.44,22822.05,23082.01,22774.24,90.0
241,2018,Andhra Pradesh,chickpea,Pulses,35923.09,5.4,118.56,96.96,5.3,38.4,40.52,144.44,109.53,14631.32,14852.139999999998,9519.65,91.0
242,2018,Bihar,chickpea,Pulses,43738.49,13.89,70.86,46.95,1.13,63.87,45.11,100.0,333.39,17078.07,17197.010000000002,18907.2,92.0
243,2018,Chhattisgarh,chickpea,Pulses,42298.59,13.17,92.97,69.7,0.0,45.24,41.24,0.0,358.87,18313.03,18475.7,11347.96,93.0
244,2018,Gujarat,chickpea,Pulses,43033.7,8.46,62.18,64.4,0.0,48.52,35.94,0.0,439.0700000000001,20369.75,20496.33,11721.7,94.0
245,2018,Haryana,chickpea,Pulses,41587.66,18.91,37.5,0.0,0.0,50.0,0.0,0.0,201.46,18360.95,18398.45,20840.96,95.0
246,2018,Jharkhand,chickpea,Pulses,44306.7,10.29,78.85,51.0,1.43,58.82,38.5,99.99,400.6,20167.6,20298.88,15804.06,96.0
247,2018,Karnataka,chickpea,Pulses,34686.88,6.71,69.78,36.53,0.0,48.43,42.97,0.0,221.05,15708.84,15815.15,11345.28,97.0
248,2018,Madhya Pradesh,chickpea,Pulses,42296.23,12.62,98.87,53.08,0.0,53.28,42.12,0.0,287.21000000000004,16101.64,16253.590000000002,13974.62,98.0
249,2018,Maharashtra,chickpea,Pulses,42438.46,10.72,72.58,43.64,0.0,50.39,40.48,0.0,381.54,20890.38,21006.6,12049.59,99.0
250,2018,Punjab,chickpea,Pulses,61761.83,8.24,42.55,47.66,0.0,106.5,43.75,0.0,614.09,29795.78,29885.99,21507.69,100.0
251,2018,Rajasthan,chickpea,Pulses,43762.93,11.8,68.12,21.31,0.0,51.56,42.01,0.0,314.02,22050.22,22139.65,13699.14,101.0
252,2018,Telangana,chickpea,Pulses,49178.67,12.08,88.8,94.76,0.0,44.32,39.18,0.0,128.28,19289.56,19473.12,17696.389999999996,102.0
253,2018,Uttar Pradesh,chickpea,Pulses,50895.98,14.17,89.13,36.37,0.0,58.2,42.92,0.0,333.85,18437.210000000003,18562.710000000003,22946.67,103.0
254,2018,West Bengal,chickpea,Pulses,36975.31,11.13,51.84,13.06,0.0,73.83,45.16,0.0,512.62,21405.89,21470.79,10607.759999999998,104.0
255,2018,Bihar,lentil,Pulses,37640.34,10.7,28.38,55.35,0.89,65.72,42.68,86.21,308.64,15288.95,15373.57,17018.33,105.0
256,2018,Madhya Pradesh,lentil,Pulses,33463.45,11.39,48.05,45.11,0.0,50.68,43.4,0.0,257.98,12841.1,12934.259999999998,12606.04,106.0
257,2018,Punjab,lentil,Pulses,68559.76,8.0,50.0,110.0,0.0,90.0,30.0,0.0,560.0,40529.4,40689.4,19110.2,107.0
258,2018,Rajasthan,lentil,Pulses,31870.31,6.22,47.24,50.55,0.0,105.0,29.44,0.0,286.17,15381.65,15479.44,7866.280000000001,108.0
259,2018,Uttar Pradesh,lentil,Pulses,38679.23,9.93,50.2,25.71,0.0,66.02,41.38,0.0,298.38,16315.78,16391.69,15565.99,109.0
260,2018,West Bengal,lentil,Pulses,36732.55,9.79,40.42,28.79,0.0,60.13,43.18,0.0,439.13,19231.390000000003,19300.6,13335.66,110.0
261,2018,Bihar,wheat,Cereals,48517.57,29.85,114.43,143.44,0.39,33.4,31.44,77.77,354.49,18825.36,19083.62,15404.35,111.0
262,2018,Chhattisgarh,wheat,Cereals,45009.02,26.13,120.2,129.19,0.0,26.27,27.3,0.0,310.54,21016.22,21265.61,11794.719999999998,112.0
263,2018,Gujarat,wheat,Cereals,51589.85,34.0,163.39,173.37,0.95,26.71,24.76,165.36,415.44,19780.66,20118.37,15719.68,113.0
264,2018,Haryana,wheat,Cereals,75410.48,51.06,116.24,215.32,0.0,25.73,23.75,0.0,167.66,22600.14,22931.7,38084.68,114.0
265,2018,Himachal Pradesh,wheat,Cereals,51617.47,24.43,123.38,79.15,49.23,18.6,23.63,75.96,229.37,23661.19,23912.950000000004,18616.2,115.0
266,2018,Jharkhand,wheat,Cereals,47384.89,13.37,106.65,92.59,6.59,25.96,32.28,78.1,393.89,27191.1,27396.93,11225.61,116.0
267,2018,Karnataka,wheat,Cereals,25018.88,8.8,75.71,53.63,0.0,36.78,36.84,0.0,242.21000000000004,11942.36,12071.7,7549.139999999999,117.0
268,2018,Madhya Pradesh,wheat,Cereals,51283.95,37.65,121.5,136.91,0.0,26.14,27.33,0.0,283.16,19857.35,20115.76,18340.36,118.0
269,2018,Maharashtra,wheat,Cereals,63604.42,27.63,117.21,186.56,0.0,37.01,32.58,0.0,399.52,28003.8,28307.57,16220.830000000002,119.0
270,2018,Punjab,wheat,Cereals,71103.44,51.95,116.0,250.46,1.58,23.02,24.66,18.15,113.29,17543.82,17911.86,40906.71,120.0
271,2018,Rajasthan,wheat,Cereals,74231.12,40.13,156.43,144.29,8.51,26.47,26.54,74.2,526.9100000000001,34538.47,34847.700000000004,22614.29,121.0
272,2018,Uttar Pradesh,wheat,Cereals,65200.67,39.5,132.75,172.06,0.17,25.81,28.84,113.0,396.23,22996.22,23301.2,24744.91,122.0
273,2018,Uttarakhand,wheat,Cereals,60878.85,32.05,130.04,145.94,0.0,23.94,29.4,0.0,295.31,29439.890000000003,29715.870000000003,21999.910000000003,123.0
274,2018,West Bengal,wheat,Cereals,47081.15,28.73,119.84,139.37,19.38,29.89,33.58,115.68,193.58,18571.62,18850.21,11909.99,124.0
275,2018,Assam,jute,Fiber Crops,96892.07,28.06,9.87,72.11,7.43,127.93,29.31,187.47,1315.4,62230.23,62319.64000000001,28855.12,125.0
276,2018,Bihar,jute,Fiber Crops,42282.75,20.92,5.14,145.4,0.0,320.27,32.6,0.0,676.99,24143.96,24294.5,11026.12,126.0
277,2018,West Bengal,jute,Fiber Crops,103472.35,28.58,7.32,137.84,2.86,141.86,32.14,106.49,1301.81,65761.98,65910.0,27866.02,127.0
278,2018,Assam,potato,Vegetable,122065.92,153.65,1362.42,595.95,12.88,21.44,13.97,371.47,903.29,46972.76,48944.00999999999,29111.230000000003,128.0
279,2018,Bihar,potato,Vegetable,89247.58,124.05,2126.34,152.61,22.33,11.35,34.54,146.1,675.09,25961.33,28262.61,23935.98,129.0
280,2018,Gujarat,potato,Vegetable,136526.78,260.77,3121.69,522.72,12.7,15.41,40.68,100.4,526.39,23813.640000000003,27470.750000000004,31863.400000000005,130.0
281,2018,Himachal Pradesh,potato,Vegetable,91332.93,100.29,1495.54,124.68,110.41,9.85,33.65,88.83,500.73,29908.35,31638.980000000003,30031.23,131.0
282,2018,Karnataka,potato,Vegetable,173097.05,158.03,1675.98,211.33,105.56,18.73,38.45,200.0,1126.79,65059.98,67052.84999999999,33781.26,132.0
283,2018,Madhya Pradesh,potato,Vegetable,107939.01,197.17,2122.75,207.8,0.0,15.75,31.66,0.0,556.56,25295.1,27625.65,33857.68,133.0
284,2018,Punjab,potato,Vegetable,171367.34,217.66,3154.44,580.68,0.0,21.21,32.17,0.0,568.27,34048.53,37783.65,44201.130000000005,134.0
285,2018,Uttar Pradesh,potato,Vegetable,111887.53,201.12,3556.95,366.38,3.54,8.98,30.77,203.95,598.02,30951.300000000003,34878.17,29758.250000000004,135.0
286,2018,West Bengal,potato,Vegetable,147423.4,218.46,1291.44,1091.15,21.01,15.65,25.02,144.16,1221.45,58442.89,60846.490000000005,26885.46,136.0
287,2019,Assam,potato,Vegetable,127155.83,140.19,1352.7,499.27,13.96,22.47,16.64,397.75,778.41,44319.73999999999,46185.669999999984,34671.9,137.0
288,2019,Bihar,potato,Vegetable,91103.08,147.29,2006.09,179.72,8.43,13.75,33.25,120.74,588.33,22262.65,24456.890000000003,27394.550000000003,138.0
289,2019,Gujarat,potato,Vegetable,184183.74,243.85,3528.26,584.74,21.43,19.53,39.54,100.49,606.77,25878.370000000003,30012.800000000007,53049.9,139.0
290,2019,Himachal Pradesh,potato,Vegetable,85683.83,67.9,1219.99,109.35,85.86,14.21,35.09,87.65,505.19,30327.5,31742.7,24381.42,140.0
291,2019,Karnataka,potato,Vegetable,145866.67,121.89,1704.69,261.33,0.0,17.01,42.66,0.0,916.66,47211.1,49177.12,44864.77,141.0
292,2019,Madhya Pradesh,potato,Vegetable,135354.81,207.73,2314.08,209.37,0.0,22.21,28.98,0.0,506.59,26099.38,28622.83,43220.6,142.0
293,2019,Punjab,potato,Vegetable,171283.32,258.91,3107.35,503.32,0.0,18.48,28.11,0.0,442.0,33693.51,37304.18,56594.79,143.0
294,2019,Uttar Pradesh,potato,Vegetable,114601.84,199.36,3155.48,338.39,1.75,9.68,31.11,206.47,666.49,31597.45,35093.07,34976.18,144.0
295,2019,West Bengal,potato,Vegetable,212511.33,269.6,1291.34,744.55,35.72,27.3,37.79,125.55,1252.4,62404.54999999999,64476.15999999999,71705.84000000001,145.0
296,2019,Andhra Pradesh,rice,Cereals,100106.71,63.71,59.65,277.24,26.25,37.12,30.87,83.87,464.51,44575.89,44939.03,35157.95,146.0
297,2019,Assam,rice,Cereals,55009.98,34.79,56.02,24.68,4.12,24.21,30.08,178.33,592.01,36595.92,36680.74,14658.62,147.0
298,2019,Bihar,rice,Cereals,51708.71,30.05,42.1,128.64,0.77,50.04,31.21,148.53,627.15,26321.86,26493.369999999995,14061.96,148.0
299,2019,Chhattisgarh,rice,Cereals,59308.79,43.79,71.82,140.83,4.21,30.45,27.72,168.4,565.55,29898.89,30115.75,18687.3,149.0
300,2019,Gujarat,rice,Cereals,69246.27,45.97,21.35,196.0,19.26,224.9,32.4,106.33,887.2,32978.92,33215.53,17357.42,150.0
301,2019,Haryana,rice,Cereals,90022.5,49.71,13.11,215.64,4.04,116.95,24.14,30.08,374.38,28894.75,29127.54,42409.00000000001,151.0
302,2019,Himachal Pradesh,rice,Cereals,54448.49,26.86,20.69,48.05,12.74,126.33,25.02,115.13,362.97,29822.57,29904.05,17844.48,152.0
303,2019,Jharkhand,rice,Cereals,50675.43,28.29,28.18,102.29,9.12,97.71,32.59,102.21,525.26,26830.39,26969.98,16076.15,153.0
304,2019,Karnataka,rice,Cereals,95521.84,57.04,79.9,286.19,0.07,41.03,29.87,284.83,837.1400000000001,51638.40000000001,52004.56000000001,27157.250000000004,154.0
305,2019,Kerala,rice,Cereals,106305.06,49.01,101.19,186.81,6.89,36.24,34.43,263.56,457.6,60199.810000000005,60494.7,29536.96,155.0
306,2019,Madhya Pradesh,rice,Cereals,52575.18,32.58,68.42,126.01,11.8,41.14,28.41,166.98,451.96,26412.8,26619.029999999995,14563.13,156.0
307,2019,Maharashtra,rice,Cereals,93765.81,23.19,45.39,160.36,40.68,67.84,33.68,145.96,1158.65,58531.85,58778.28,14565.740000000002,157.0
308,2019,Odisha,rice,Cereals,67486.87,41.87,58.99,125.68,14.59,25.06,32.3,156.12,837.84,39669.14,39868.4,17931.5,158.0
309,2019,Punjab,rice,Cereals,89859.11,66.54,0.0,179.49,28.89,0.0,20.03,17.69,324.91,26577.86,26786.24,46168.560000000005,159.0
310,2019,Tamil Nadu,rice,Cereals,85870.03,50.23,69.3,247.68,11.87,73.05,32.71,152.71,426.02,36880.2,37209.05,24855.98,160.0
311,2019,Telangana,rice,Cereals,105156.48,60.15,81.13,294.46,4.3,33.35,27.86,100.99,394.15,50678.93,51058.82,36047.62,161.0
312,2019,Uttar Pradesh,rice,Cereals,61517.0,35.63,22.64,157.03,0.25,218.86,26.77,76.12,596.5799999999999,27737.79,27917.71,17991.67,162.0
313,2019,Uttarakhand,rice,Cereals,66825.53,35.72,33.33,115.37,0.0,96.5,24.94,0.0,585.62,38526.43000000001,38675.13000000001,18819.09,163.0
314,2019,West Bengal,rice,Cereals,83886.0,41.55,53.3,160.22,8.5,47.65,33.7,97.51,993.8,51718.83,51940.850000000006,18954.16,164.0
315,2019,Bihar,wheat,Cereals,50295.26,29.42,110.23,137.37,0.34,34.4,30.95,74.34,366.96,19197.65,19445.59,17137.67,165.0
316,2019,Chhattisgarh,wheat,Cereals,45221.68,17.1,116.74,131.37,0.0,25.63,30.45,0.0,333.59000000000003,21725.66,21973.77,10343.25,166.0
317,2019,Gujarat,wheat,Cereals,51634.48,35.2,166.18,183.38,1.65,28.81,22.98,189.9,388.55,20012.45,20363.660000000003,15355.740000000002,167.0
318,2019,Haryana,wheat,Cereals,75801.66,48.03,117.02,211.83,0.0,25.34,23.4,0.0,154.16,24258.67,24587.520000000004,37037.88,168.0
319,2019,Himachal Pradesh,wheat,Cereals,53780.5,23.04,121.67,81.81,47.84,21.43,24.0,88.13,228.06,24309.2,24560.52,19315.24,169.0
320,2019,Jharkhand,wheat,Cereals,43421.49,17.81,112.05,101.47,6.44,26.94,30.5,80.32,323.81,20755.48,20975.44,13413.42,170.0
321,2019,Karnataka,wheat,Cereals,34281.02,11.07,72.51,93.67,0.0,46.6,33.73,0.0,325.44,16330.78,16496.959999999995,9958.98,171.0
322,2019,Madhya Pradesh,wheat,Cereals,52353.6,39.71,120.4,137.94,0.0,28.08,24.91,0.0,288.19,20969.32,21227.66,18896.42,172.0
323,2019,Maharashtra,wheat,Cereals,60002.77,22.47,113.55,157.08,0.0,35.32,29.87,0.0,412.09,27928.1,28198.73,13380.81,173.0
324,2019,Punjab,wheat,Cereals,72236.16,49.05,116.27,248.03,0.26,24.63,22.9,18.99,102.58,17239.43,17603.989999999998,42559.2,174.0
325,2019,Rajasthan,wheat,Cereals,77459.27,42.71,153.89,143.68,6.64,30.0,25.08,68.17,525.96,36411.79,36716.0,21981.91,175.0
326,2019,Uttar Pradesh,wheat,Cereals,61419.16,38.38,133.41,166.3,0.21,27.01,25.9,123.92,360.5,22548.98,22848.9,23833.99,176.0
327,2019,Uttarakhand,wheat,Cereals,59992.31,32.68,129.52,149.13,0.0,26.29,26.93,0.0,279.53,28568.390000000003,28847.040000000005,22333.85,177.0
328,2019,West Bengal,wheat,Cereals,57149.01,29.2,136.24,158.12,12.31,29.23,36.4,123.09,329.64,24522.79,24829.460000000003,14250.19,178.0
329,2019,Andhra Pradesh,maize,Cereals,85009.93,78.93,16.03,337.18,0.0,235.27,25.03,0.0,420.06,30251.88,30605.09,35016.33,179.0
330,2019,Bihar,maize,Cereals,56047.96,41.22,19.47,140.06,0.36,139.57,29.15,99.96,600.8399999999999,23929.150000000005,24089.040000000008,17065.84,180.0
331,2019,Chhattisgarh,maize,Cereals,59449.56,19.52,20.0,23.99,0.0,142.85,13.94,0.0,564.91,45426.65,45470.63999999999,9809.37,181.0
332,2019,Gujarat,maize,Cereals,59023.2,20.92,28.63,159.29,26.16,122.71,25.88,57.94,859.3299999999999,36001.07,36215.15,10396.61,182.0
333,2019,Himachal Pradesh,maize,Cereals,47573.48,21.48,28.02,55.91,46.05,71.15,17.86,89.71,290.03000000000003,25754.54,25884.52,13914.27,183.0
334,2019,Jharkhand,maize,Cereals,81946.89,50.0,17.0,158.5,20.0,200.0,33.12,100.0,595.9499999999999,44633.95,44829.45,25713.1,184.0
335,2019,Karnataka,maize,Cereals,45548.16,24.7,16.43,211.14,3.63,174.85,23.51,198.88,323.28,21961.230000000003,22192.430000000004,13584.24,185.0
336,2019,Madhya Pradesh,maize,Cereals,51295.78,27.61,20.27,124.84,7.56,203.43,23.51,177.19,448.66,26054.980000000003,26207.650000000005,12765.97,186.0
337,2019,Maharashtra,maize,Cereals,77057.26,47.82,16.68,198.69,10.58,252.35,29.9,250.34,536.23,38930.22,39156.170000000006,21580.76,187.0
338,2019,Odisha,maize,Cereals,59113.85,34.13,19.91,130.05,11.42,224.03,34.17,136.59,776.16,32984.21,33145.590000000004,14370.64,188.0
339,2019,Punjab,maize,Cereals,77690.71,39.87,21.83,235.04,190.52,300.74,26.15,24.85,369.7000000000001,31113.87,31561.26,24026.47,189.0
340,2019,Rajasthan,maize,Cereals,55790.83,19.51,28.35,105.53,16.25,105.6,23.49,168.42,491.47,33956.939999999995,34107.06999999999,12815.28,190.0
341,2019,Tamil Nadu,maize,Cereals,86524.07,50.45,20.69,322.48,9.11,300.56,32.14,165.31,544.5,41121.3,41473.58000000001,22026.74,191.0
342,2019,Telangana,maize,Cereals,83687.8,52.37,20.87,239.37,0.44,296.04,32.5,100.02,293.18,36239.57,36500.25000000001,28051.76000000001,192.0
343,2019,Uttar Pradesh,maize,Cereals,54886.18,28.64,21.65,113.4,1.25,227.88,26.31,97.24,532.3,27318.89,27455.19,16664.260000000002,193.0
344,2019,Andhra Pradesh,sorghum,Cereals,40980.24,13.12,10.4,68.56,0.0,115.07,21.09,0.0,225.7,24114.63,24193.59,10140.47,194.0
345,2019,Karnataka,sorghum,Cereals,35698.74,12.75,8.96,43.15,0.31,79.9,37.4,144.73,355.8,19823.44,19875.86,12311.55,195.0
346,2019,Madhya Pradesh,sorghum,Cereals,37585.2,18.6,19.02,43.96,1.29,127.39,13.04,125.0,390.97,24540.960000000003,24605.230000000003,8864.54,196.0
347,2019,Maharashtra,sorghum,Cereals,57066.25,13.58,12.06,79.62,0.85,78.49,32.4,150.48,602.5799999999999,34249.990000000005,34342.520000000004,16049.63,197.0
348,2019,Rajasthan,sorghum,Cereals,43182.24,6.25,30.84,42.42,4.83,46.86,28.3,104.96,437.86,32181.93,32260.02,7206.86,198.0
349,2019,Tamil Nadu,sorghum,Cereals,61797.22,14.9,23.61,71.63,24.01,48.07,37.08,159.65,416.92,27236.97,27356.22,23471.49,199.0
350,2019,Telangana,sorghum,Cereals,62215.08,7.88,8.66,57.81,0.0,108.98,37.65,0.0,473.49,45482.630000000005,45549.100000000006,12094.87,200.0
351,2019,Himachal Pradesh,barley,Cereals,58298.4,13.47,114.62,3.75,50.96,16.94,15.08,91.03,291.23,38464.810000000005,38634.14000000001,12341.42,201.0
352,2019,Madhya Pradesh,barley,Cereals,48705.78,27.99,122.27,112.24,0.0,30.0,27.4,0.0,303.03,25882.54,26117.050000000003,12687.15,202.0
